GEO_ID,NAME
Geography,Geographic Area Name
5001600US1718,"Congressional District 18 (116th Congress), Illinois"
5001600US17ZZ,"Congressional Districts not defined (116th Congress), Illinois"
5001600US1801,"Congressional District 1 (116th Congress), Indiana"
5001600US1802,"Congressional District 2 (116th Congress), Indiana"
5001600US1803,"Congressional District 3 (116th Congress), Indiana"
5001600US1804,"Congressional District 4 (116th Congress), Indiana"
5001600US1805,"Congressional District 5 (116th Congress), Indiana"
5001600US1806,"Congressional District 6 (116th Congress), Indiana"
5001600US1807,"Congressional District 7 (116th Congress), Indiana"
5001600US1808,"Congressional District 8 (116th Congress), Indiana"
5001600US1809,"Congressional District 9 (116th Congress), Indiana"
5001600US1901,"Congressional District 1 (116th Congress), Iowa"
5001600US1902,"Congressional District 2 (116th Congress), Iowa"
5001600US1903,"Congressional District 3 (116th Congress), Iowa"
5001600US1904,"Congressional District 4 (116th Congress), Iowa"
5001600US2001,"Congressional District 1 (116th Congress), Kansas"
5001600US2002,"Congressional District 2 (116th Congress), Kansas"
5001600US2003,"Congressional District 3 (116th Congress), Kansas"
5001600US2004,"Congressional District 4 (116th Congress), Kansas"
5001600US2101,"Congressional District 1 (116th Congress), Kentucky"
5001600US2102,"Congressional District 2 (116th Congress), Kentucky"
5001600US2103,"Congressional District 3 (116th Congress), Kentucky"
5001600US2104,"Congressional District 4 (116th Congress), Kentucky"
5001600US2105,"Congressional District 5 (116th Congress), Kentucky"
5001600US2106,"Congressional District 6 (116th Congress), Kentucky"
5001600US2201,"Congressional District 1 (116th Congress), Louisiana"
5001600US2202,"Congressional District 2 (116th Congress), Louisiana"
5001600US2203,"Congressional District 3 (116th Congress), Louisiana"
5001600US2204,"Congressional District 4 (116th Congress), Louisiana"
5001600US2205,"Congressional District 5 (116th Congress), Louisiana"
5001600US2206,"Congressional District 6 (116th Congress), Louisiana"
5001600US2301,"Congressional District 1 (116th Congress), Maine"
5001600US2302,"Congressional District 2 (116th Congress), Maine"
5001600US2401,"Congressional District 1 (116th Congress), Maryland"
5001600US2402,"Congressional District 2 (116th Congress), Maryland"
5001600US2403,"Congressional District 3 (116th Congress), Maryland"
5001600US2404,"Congressional District 4 (116th Congress), Maryland"
5001600US2405,"Congressional District 5 (116th Congress), Maryland"
5001600US2406,"Congressional District 6 (116th Congress), Maryland"
5001600US2407,"Congressional District 7 (116th Congress), Maryland"
5001600US2408,"Congressional District 8 (116th Congress), Maryland"
5001600US2501,"Congressional District 1 (116th Congress), Massachusetts"
5001600US2502,"Congressional District 2 (116th Congress), Massachusetts"
5001600US2503,"Congressional District 3 (116th Congress), Massachusetts"
5001600US2504,"Congressional District 4 (116th Congress), Massachusetts"
5001600US2505,"Congressional District 5 (116th Congress), Massachusetts"
5001600US2506,"Congressional District 6 (116th Congress), Massachusetts"
5001600US2507,"Congressional District 7 (116th Congress), Massachusetts"
5001600US2508,"Congressional District 8 (116th Congress), Massachusetts"
5001600US2509,"Congressional District 9 (116th Congress), Massachusetts"
5001600US2601,"Congressional District 1 (116th Congress), Michigan"
5001600US2602,"Congressional District 2 (116th Congress), Michigan"
5001600US2603,"Congressional District 3 (116th Congress), Michigan"
5001600US2604,"Congressional District 4 (116th Congress), Michigan"
5001600US2605,"Congressional District 5 (116th Congress), Michigan"
5001600US2606,"Congressional District 6 (116th Congress), Michigan"
5001600US2607,"Congressional District 7 (116th Congress), Michigan"
5001600US2608,"Congressional District 8 (116th Congress), Michigan"
5001600US2609,"Congressional District 9 (116th Congress), Michigan"
5001600US2610,"Congressional District 10 (116th Congress), Michigan"
5001600US2611,"Congressional District 11 (116th Congress), Michigan"
5001600US2612,"Congressional District 12 (116th Congress), Michigan"
5001600US2613,"Congressional District 13 (116th Congress), Michigan"
5001600US2614,"Congressional District 14 (116th Congress), Michigan"
5001600US26ZZ,"Congressional Districts not defined (116th Congress), Michigan"
5001600US2701,"Congressional District 1 (116th Congress), Minnesota"
5001600US2702,"Congressional District 2 (116th Congress), Minnesota"
5001600US2703,"Congressional District 3 (116th Congress), Minnesota"
5001600US2704,"Congressional District 4 (116th Congress), Minnesota"
5001600US2705,"Congressional District 5 (116th Congress), Minnesota"
5001600US2706,"Congressional District 6 (116th Congress), Minnesota"
5001600US2707,"Congressional District 7 (116th Congress), Minnesota"
5001600US2708,"Congressional District 8 (116th Congress), Minnesota"
5001600US2801,"Congressional District 1 (116th Congress), Mississippi"
5001600US2802,"Congressional District 2 (116th Congress), Mississippi"
5001600US2803,"Congressional District 3 (116th Congress), Mississippi"
5001600US2804,"Congressional District 4 (116th Congress), Mississippi"
5001600US2901,"Congressional District 1 (116th Congress), Missouri"
5001600US2902,"Congressional District 2 (116th Congress), Missouri"
5001600US2903,"Congressional District 3 (116th Congress), Missouri"
5001600US2904,"Congressional District 4 (116th Congress), Missouri"
5001600US2905,"Congressional District 5 (116th Congress), Missouri"
5001600US2906,"Congressional District 6 (116th Congress), Missouri"
5001600US2907,"Congressional District 7 (116th Congress), Missouri"
5001600US2908,"Congressional District 8 (116th Congress), Missouri"
5001600US3000,"Congressional District (at Large) (116th Congress), Montana"
5001600US3101,"Congressional District 1 (116th Congress), Nebraska"
5001600US3102,"Congressional District 2 (116th Congress), Nebraska"
5001600US3103,"Congressional District 3 (116th Congress), Nebraska"
5001600US3201,"Congressional District 1 (116th Congress), Nevada"
5001600US3202,"Congressional District 2 (116th Congress), Nevada"
5001600US3203,"Congressional District 3 (116th Congress), Nevada"
5001600US3204,"Congressional District 4 (116th Congress), Nevada"
5001600US3301,"Congressional District 1 (116th Congress), New Hampshire"
5001600US3302,"Congressional District 2 (116th Congress), New Hampshire"
5001600US3401,"Congressional District 1 (116th Congress), New Jersey"
5001600US3402,"Congressional District 2 (116th Congress), New Jersey"
5001600US3403,"Congressional District 3 (116th Congress), New Jersey"
5001600US3404,"Congressional District 4 (116th Congress), New Jersey"
5001600US3405,"Congressional District 5 (116th Congress), New Jersey"
5001600US3406,"Congressional District 6 (116th Congress), New Jersey"
5001600US3407,"Congressional District 7 (116th Congress), New Jersey"
5001600US3408,"Congressional District 8 (116th Congress), New Jersey"
5001600US3409,"Congressional District 9 (116th Congress), New Jersey"
5001600US3410,"Congressional District 10 (116th Congress), New Jersey"
5001600US3411,"Congressional District 11 (116th Congress), New Jersey"
5001600US3412,"Congressional District 12 (116th Congress), New Jersey"
5001600US3501,"Congressional District 1 (116th Congress), New Mexico"
5001600US3502,"Congressional District 2 (116th Congress), New Mexico"
5001600US3503,"Congressional District 3 (116th Congress), New Mexico"
5001600US3601,"Congressional District 1 (116th Congress), New York"
5001600US3602,"Congressional District 2 (116th Congress), New York"
5001600US3603,"Congressional District 3 (116th Congress), New York"
5001600US3604,"Congressional District 4 (116th Congress), New York"
5001600US3605,"Congressional District 5 (116th Congress), New York"
5001600US3606,"Congressional District 6 (116th Congress), New York"
5001600US3607,"Congressional District 7 (116th Congress), New York"
5001600US3608,"Congressional District 8 (116th Congress), New York"
5001600US3609,"Congressional District 9 (116th Congress), New York"
5001600US3610,"Congressional District 10 (116th Congress), New York"
5001600US3611,"Congressional District 11 (116th Congress), New York"
5001600US3612,"Congressional District 12 (116th Congress), New York"
5001600US3613,"Congressional District 13 (116th Congress), New York"
5001600US3614,"Congressional District 14 (116th Congress), New York"
5001600US3615,"Congressional District 15 (116th Congress), New York"
5001600US3616,"Congressional District 16 (116th Congress), New York"
5001600US3617,"Congressional District 17 (116th Congress), New York"
5001600US3618,"Congressional District 18 (116th Congress), New York"
5001600US3619,"Congressional District 19 (116th Congress), New York"
5001600US3620,"Congressional District 20 (116th Congress), New York"
5001600US3621,"Congressional District 21 (116th Congress), New York"
5001600US3622,"Congressional District 22 (116th Congress), New York"
5001600US3623,"Congressional District 23 (116th Congress), New York"
5001600US3624,"Congressional District 24 (116th Congress), New York"
5001600US3625,"Congressional District 25 (116th Congress), New York"
5001600US3626,"Congressional District 26 (116th Congress), New York"
5001600US3627,"Congressional District 27 (116th Congress), New York"
5001600US3701,"Congressional District 1 (116th Congress), North Carolina"
5001600US3702,"Congressional District 2 (116th Congress), North Carolina"
5001600US3703,"Congressional District 3 (116th Congress), North Carolina"
5001600US3704,"Congressional District 4 (116th Congress), North Carolina"
5001600US3705,"Congressional District 5 (116th Congress), North Carolina"
5001600US3706,"Congressional District 6 (116th Congress), North Carolina"
5001600US3707,"Congressional District 7 (116th Congress), North Carolina"
5001600US3708,"Congressional District 8 (116th Congress), North Carolina"
5001600US3709,"Congressional District 9 (116th Congress), North Carolina"
5001600US3710,"Congressional District 10 (116th Congress), North Carolina"
5001600US3711,"Congressional District 11 (116th Congress), North Carolina"
5001600US3712,"Congressional District 12 (116th Congress), North Carolina"
5001600US3713,"Congressional District 13 (116th Congress), North Carolina"
5001600US3800,"Congressional District (at Large) (116th Congress), North Dakota"
5001600US3901,"Congressional District 1 (116th Congress), Ohio"
5001600US3902,"Congressional District 2 (116th Congress), Ohio"
5001600US3903,"Congressional District 3 (116th Congress), Ohio"
5001600US3904,"Congressional District 4 (116th Congress), Ohio"
5001600US3905,"Congressional District 5 (116th Congress), Ohio"
5001600US3906,"Congressional District 6 (116th Congress), Ohio"
5001600US3907,"Congressional District 7 (116th Congress), Ohio"
5001600US3908,"Congressional District 8 (116th Congress), Ohio"
5001600US3909,"Congressional District 9 (116th Congress), Ohio"
5001600US3910,"Congressional District 10 (116th Congress), Ohio"
5001600US3911,"Congressional District 11 (116th Congress), Ohio"
5001600US3912,"Congressional District 12 (116th Congress), Ohio"
5001600US3913,"Congressional District 13 (116th Congress), Ohio"
5001600US3914,"Congressional District 14 (116th Congress), Ohio"
5001600US3915,"Congressional District 15 (116th Congress), Ohio"
5001600US3916,"Congressional District 16 (116th Congress), Ohio"
5001600US4001,"Congressional District 1 (116th Congress), Oklahoma"
5001600US4002,"Congressional District 2 (116th Congress), Oklahoma"
5001600US4003,"Congressional District 3 (116th Congress), Oklahoma"
5001600US4004,"Congressional District 4 (116th Congress), Oklahoma"
5001600US4005,"Congressional District 5 (116th Congress), Oklahoma"
5001600US4101,"Congressional District 1 (116th Congress), Oregon"
5001600US4102,"Congressional District 2 (116th Congress), Oregon"
5001600US4103,"Congressional District 3 (116th Congress), Oregon"
5001600US4104,"Congressional District 4 (116th Congress), Oregon"
5001600US4105,"Congressional District 5 (116th Congress), Oregon"
5001600US4201,"Congressional District 1 (116th Congress), Pennsylvania"
5001600US4202,"Congressional District 2 (116th Congress), Pennsylvania"
5001600US4203,"Congressional District 3 (116th Congress), Pennsylvania"
5001600US4204,"Congressional District 4 (116th Congress), Pennsylvania"
5001600US4205,"Congressional District 5 (116th Congress), Pennsylvania"
5001600US4206,"Congressional District 6 (116th Congress), Pennsylvania"
5001600US4207,"Congressional District 7 (116th Congress), Pennsylvania"
5001600US4208,"Congressional District 8 (116th Congress), Pennsylvania"
5001600US4209,"Congressional District 9 (116th Congress), Pennsylvania"
5001600US4210,"Congressional District 10 (116th Congress), Pennsylvania"
5001600US4211,"Congressional District 11 (116th Congress), Pennsylvania"
5001600US4212,"Congressional District 12 (116th Congress), Pennsylvania"
5001600US4213,"Congressional District 13 (116th Congress), Pennsylvania"
5001600US4214,"Congressional District 14 (116th Congress), Pennsylvania"
5001600US4215,"Congressional District 15 (116th Congress), Pennsylvania"
5001600US4216,"Congressional District 16 (116th Congress), Pennsylvania"
5001600US4217,"Congressional District 17 (116th Congress), Pennsylvania"
5001600US4218,"Congressional District 18 (116th Congress), Pennsylvania"
5001600US4401,"Congressional District 1 (116th Congress), Rhode Island"
5001600US4402,"Congressional District 2 (116th Congress), Rhode Island"
5001600US4501,"Congressional District 1 (116th Congress), South Carolina"
5001600US4502,"Congressional District 2 (116th Congress), South Carolina"
5001600US4503,"Congressional District 3 (116th Congress), South Carolina"
5001600US4504,"Congressional District 4 (116th Congress), South Carolina"
5001600US4505,"Congressional District 5 (116th Congress), South Carolina"
5001600US4506,"Congressional District 6 (116th Congress), South Carolina"
5001600US4507,"Congressional District 7 (116th Congress), South Carolina"
5001600US4600,"Congressional District (at Large) (116th Congress), South Dakota"
5001600US4701,"Congressional District 1 (116th Congress), Tennessee"
5001600US4702,"Congressional District 2 (116th Congress), Tennessee"
5001600US4703,"Congressional District 3 (116th Congress), Tennessee"
5001600US4704,"Congressional District 4 (116th Congress), Tennessee"
5001600US4705,"Congressional District 5 (116th Congress), Tennessee"
5001600US4706,"Congressional District 6 (116th Congress), Tennessee"
5001600US4707,"Congressional District 7 (116th Congress), Tennessee"
5001600US4708,"Congressional District 8 (116th Congress), Tennessee"
5001600US4709,"Congressional District 9 (116th Congress), Tennessee"
5001600US4801,"Congressional District 1 (116th Congress), Texas"
5001600US4802,"Congressional District 2 (116th Congress), Texas"
5001600US4803,"Congressional District 3 (116th Congress), Texas"
5001600US4804,"Congressional District 4 (116th Congress), Texas"
5001600US4805,"Congressional District 5 (116th Congress), Texas"
