GEO_ID,NAME
16000US0625030,"Fort Bidwell CDP, California"
16000US0625058,"Fort Bragg city, California"
16000US0625086,"Fort Dick CDP, California"
16000US0625093,"Fort Hunter Liggett CDP, California"
16000US0625114,"Fort Irwin CDP, California"
16000US0625128,"Fort Jones city, California"
16000US0625296,"Fortuna city, California"
16000US0625300,"Fort Washington CDP, California"
16000US0625338,"Foster City city, California"
16000US0625380,"Fountain Valley city, California"
16000US0625436,"Fowler city, California"
16000US0625488,"Franklin CDP (Merced County), California"
16000US0625506,"Franklin CDP (Sacramento County), California"
16000US0625534,"Frazier Park CDP, California"
16000US0625576,"Freedom CDP, California"
16000US0625590,"Freeport CDP, California"
16000US0626000,"Fremont city, California"
16000US0626028,"French Camp CDP, California"
16000US0626056,"French Gulch CDP, California"
16000US0626067,"French Valley CDP, California"
16000US0627000,"Fresno city, California"
16000US0627014,"Friant CDP, California"
16000US0627080,"Fruitdale CDP, California"
16000US0627130,"Fruitridge Pocket CDP, California"
16000US0627190,"Fuller Acres CDP, California"
16000US0628000,"Fullerton city, California"
16000US0628014,"Fulton CDP, California"
16000US0628021,"Furnace Creek CDP, California"
16000US0628112,"Galt city, California"
16000US0628154,"Garberville CDP, California"
16000US0628168,"Gardena city, California"
16000US0628182,"Garden Acres CDP, California"
16000US0628210,"Garden Farms CDP, California"
16000US0629000,"Garden Grove city, California"
16000US0629070,"Garey CDP, California"
16000US0629112,"Garnet CDP, California"
16000US0629154,"Gasquet CDP, California"
16000US0629252,"Gazelle CDP, California"
16000US0629350,"Georgetown CDP, California"
16000US0629392,"Gerber CDP, California"
16000US0629420,"Geyserville CDP, California"
16000US0629504,"Gilroy city, California"
16000US0630000,"Glendale city, California"
16000US0630014,"Glendora city, California"
16000US0630028,"Glen Ellen CDP, California"
16000US0630126,"Glennville CDP, California"
16000US0630282,"Golden Hills CDP, California"
16000US0630339,"Gold Mountain CDP, California"
16000US0630345,"Gold River CDP, California"
16000US0630378,"Goleta city, California"
16000US0630392,"Gonzales city, California"
16000US0630410,"Good Hope CDP, California"
16000US0630412,"Goodmanville CDP, California"
16000US0630420,"Goodyears Bar CDP, California"
16000US0630476,"Goshen CDP, California"
16000US0630560,"Graeagle CDP, California"
16000US0630658,"Grand Terrace city, California"
16000US0630686,"Grangeville CDP, California"
16000US0630693,"Granite Bay CDP, California"
16000US0630703,"Granite Hills CDP, California"
16000US0630714,"Graniteville CDP, California"
16000US0630798,"Grass Valley city, California"
16000US0630812,"Graton CDP, California"
16000US0630882,"Grayson CDP, California"
16000US0630900,"Greeley Hill CDP, California"
16000US0630938,"Greenacres CDP, California"
16000US0630944,"Green Acres CDP, California"
16000US0630987,"Greenfield CDP, California"
16000US0630994,"Greenfield city, California"
16000US0631029,"Greenhorn CDP, California"
16000US0631092,"Green Valley CDP (Los Angeles County), California"
16000US0631099,"Green Valley CDP (Solano County), California"
16000US0631134,"Greenview CDP, California"
16000US0631162,"Greenville CDP, California"
16000US0631246,"Grenada CDP, California"
16000US0631260,"Gridley city, California"
16000US0631288,"Grimes CDP, California"
16000US0631302,"Grizzly Flats CDP, California"
16000US0631372,"Groveland CDP, California"
16000US0631393,"Grover Beach city, California"
16000US0631414,"Guadalupe city, California"
16000US0631470,"Guerneville CDP, California"
16000US0631540,"Guinda CDP, California"
16000US0631568,"Gustine city, California"
16000US0631596,"Hacienda Heights CDP, California"
16000US0631708,"Half Moon Bay city, California"
16000US0631883,"Hamilton Branch CDP, California"
16000US0631890,"Hamilton City CDP, California"
16000US0631960,"Hanford city, California"
16000US0632030,"Happy Camp CDP, California"
16000US0632036,"Happy Valley CDP, California"
16000US0632044,"Harbison Canyon CDP, California"
16000US0632156,"Hardwick CDP, California"
16000US0632212,"Harmony Grove CDP, California"
16000US0632324,"Hartland CDP, California"
16000US0632340,"Hartley CDP, California"
16000US0632385,"Hasley Canyon CDP, California"
16000US0632408,"Hat Creek CDP, California"
16000US0632506,"Hawaiian Gardens city, California"
16000US0632548,"Hawthorne city, California"
16000US0632562,"Hayfork CDP, California"
16000US0633000,"Hayward city, California"
16000US0633056,"Healdsburg city, California"
16000US0633084,"Heber CDP, California"
16000US0633182,"Hemet city, California"
16000US0633294,"Herald CDP, California"
16000US0633308,"Hercules city, California"
16000US0633336,"Herlong CDP, California"
16000US0633364,"Hermosa Beach city, California"
16000US0633434,"Hesperia city, California"
16000US0633504,"Hickman CDP, California"
16000US0633518,"Hidden Hills city, California"
16000US0633532,"Hidden Meadows CDP, California"
16000US0633549,"Hidden Valley Lake CDP, California"
16000US0633574,"Highgrove CDP, California"
16000US0633588,"Highland city, California"
16000US0633632,"Highlands CDP, California"
16000US0633689,"Hillcrest CDP, California"
16000US0633798,"Hillsborough town, California"
16000US0633861,"Hilmar-Irwin CDP, California"
16000US0633935,"Hiouchi CDP, California"
16000US0634120,"Hollister city, California"
16000US0634246,"Holtville city, California"
16000US0634281,"Home Garden CDP, California"
16000US0634302,"Home Gardens CDP, California"
16000US0634316,"Homeland CDP, California"
16000US0634392,"Homestead Valley CDP, California"
16000US0634405,"Homewood Canyon CDP, California"
16000US0634428,"Honcut CDP, California"
16000US0634484,"Hood CDP, California"
16000US0634540,"Hoopa CDP, California"
16000US0634652,"Hopland CDP, California"
16000US0634694,"Hornbrook CDP, California"
16000US0634708,"Hornitos CDP, California"
16000US0634904,"Hughson city, California"
16000US0634928,"Humboldt Hill CDP, California"
16000US0636000,"Huntington Beach city, California"
16000US0636056,"Huntington Park city, California"
16000US0636084,"Huron city, California"
16000US0636098,"Hyampom CDP, California"
16000US0636126,"Hydesville CDP, California"
16000US0636135,"Hypericum CDP, California"
16000US0636168,"Idlewild CDP, California"
16000US0636203,"Idyllwild-Pine Cove CDP, California"
16000US0636252,"Igo CDP, California"
16000US0636280,"Imperial city, California"
16000US0636294,"Imperial Beach city, California"
16000US0636350,"Independence CDP, California"
16000US0636364,"Indian Falls CDP, California"
16000US0636420,"Indianola CDP, California"
16000US0636434,"Indian Wells city, California"
16000US0636448,"Indio city, California"
16000US0636452,"Indio Hills CDP, California"
16000US0636490,"Industry city, California"
16000US0636546,"Inglewood city, California"
16000US0636613,"Interlaken CDP, California"
16000US0636616,"Inverness CDP, California"
16000US0636658,"Inyokern CDP, California"
16000US0636672,"Ione city, California"
16000US0636735,"Iron Horse CDP, California"
16000US0636770,"Irvine city, California"
16000US0636826,"Irwindale city, California"
16000US0636868,"Isla Vista CDP, California"
16000US0636882,"Isleton city, California"
16000US0636910,"Ivanhoe CDP, California"
16000US0636980,"Jackson city, California"
16000US0637022,"Jacumba CDP, California"
16000US0637106,"Jamestown CDP, California"
16000US0637120,"Jamul CDP, California"
16000US0637134,"Janesville CDP, California"
16000US0637274,"Jenner CDP, California"
16000US0637400,"Johannesburg CDP, California"
16000US0637442,"Johnson Park CDP, California"
16000US0637484,"Johnstonville CDP, California"
16000US0637512,"Johnsville CDP, California"
16000US0637533,"Jones Valley CDP, California"
16000US0637554,"Joshua Tree CDP, California"
16000US0637568,"Jovista CDP, California"
16000US0637582,"Julian CDP, California"
16000US0637596,"Junction City CDP, California"
16000US0637624,"June Lake CDP, California"
16000US0637692,"Jurupa Valley city, California"
16000US0637904,"Keddie CDP, California"
16000US0637918,"Keeler CDP, California"
16000US0637946,"Keene CDP, California"
16000US0638024,"Kelly Ridge CDP, California"
16000US0638044,"Kelseyville CDP, California"
16000US0638065,"Kennedy CDP, California"
16000US0638076,"Kennedy Meadows CDP, California"
16000US0638086,"Kensington CDP, California"
16000US0638114,"Kentfield CDP, California"
16000US0638156,"Kenwood CDP, California"
16000US0638177,"Kep'el CDP, California"
16000US0638226,"Kerman city, California"
16000US0638310,"Kernville CDP, California"
16000US0638352,"Keswick CDP, California"
16000US0638394,"Kettleman City CDP, California"
16000US0638422,"Keyes CDP, California"
16000US0638520,"King City city, California"
16000US0638548,"Kings Beach CDP, California"
16000US0638562,"Kingsburg city, California"
16000US0638604,"Kingvale CDP, California"
16000US0638646,"Kirkwood CDP, California"
16000US0638702,"Klamath CDP, California"
16000US0638772,"Knightsen CDP, California"
16000US0638786,"Knights Ferry CDP, California"
16000US0638800,"Knights Landing CDP, California"
16000US0639003,"La Cañada Flintridge city, California"
16000US0639045,"La Crescenta-Montrose CDP, California"
16000US0639052,"La Cresta CDP, California"
16000US0639094,"Ladera CDP, California"
16000US0639108,"Ladera Heights CDP, California"
16000US0639114,"Ladera Ranch CDP, California"
16000US0639122,"Lafayette city, California"
16000US0639164,"La Grange CDP, California"
16000US0639178,"Laguna Beach city, California"
16000US0639220,"Laguna Hills city, California"
16000US0639248,"Laguna Niguel city, California"
16000US0639259,"Laguna Woods city, California"
16000US0639283,"Lagunitas-Forest Knolls CDP, California"
16000US0639290,"La Habra city, California"
16000US0639304,"La Habra Heights city, California"
16000US0639318,"La Honda CDP, California"
16000US0639411,"Lake Almanor Country Club CDP, California"
16000US0639420,"Lake Almanor Peninsula CDP, California"
16000US0639425,"Lake Almanor West CDP, California"
16000US0639444,"Lake Arrowhead CDP, California"
16000US0639460,"Lake California CDP, California"
16000US0639472,"Lake City CDP, California"
16000US0639483,"Lake Davis CDP, California"
16000US0639484,"Lake Don Pedro CDP, California"
16000US0639486,"Lake Elsinore city, California"
16000US0639496,"Lake Forest city, California"
16000US0639514,"Lakehead CDP, California"
16000US0639556,"Lake Hughes CDP, California"
16000US0639570,"Lake Isabella CDP, California"
16000US0639598,"Lakeland Village CDP, California"
16000US0639612,"Lake Los Angeles CDP, California"
16000US0639645,"Lake Mathews CDP, California"
16000US0639670,"Lake Nacimiento CDP, California"
16000US0639690,"Lake of the Pines CDP, California"
16000US0639696,"Lake of the Woods CDP, California"
16000US0639710,"Lakeport city, California"
16000US0639715,"Lake Riverside CDP, California"
16000US0639724,"Lake San Marcos CDP, California"
16000US0639728,"Lake Shastina CDP, California"
16000US0639735,"Lake Sherwood CDP, California"
16000US0639759,"Lakeside CDP (Kern County), California"
16000US0639766,"Lakeside CDP (San Diego County), California"
16000US0639836,"Lakeview CDP, California"
16000US0639885,"Lake Wildwood CDP, California"
16000US0639892,"Lakewood city, California"
16000US0640004,"La Mesa city, California"
16000US0640032,"La Mirada city, California"
16000US0640088,"Lamont CDP, California"
16000US0640116,"Lanare CDP, California"
16000US0640130,"Lancaster city, California"
16000US0640256,"La Palma city, California"
16000US0640312,"La Porte CDP, California"
16000US0640326,"La Presa CDP, California"
16000US0640340,"La Puente city, California"
16000US0640354,"La Quinta city, California"
16000US0640410,"La Riviera CDP, California"
16000US0640426,"Larkfield-Wikiup CDP, California"
16000US0640438,"Larkspur city, California"
16000US0640508,"La Selva Beach CDP, California"
16000US0640526,"Las Flores CDP (Orange County), California"
16000US0640536,"Las Flores CDP (Tehama County), California"
16000US0640592,"Las Lomas CDP, California"
16000US0640704,"Lathrop city, California"
16000US0640746,"Laton CDP, California"
16000US0640830,"La Verne city, California"
16000US0640872,"La Vina CDP, California"
16000US0640886,"Lawndale city, California"
16000US0640928,"Laytonville CDP, California"
16000US0640956,"Lebec CDP, California"
16000US0640998,"Lee Vining CDP, California"
16000US0641026,"Leggett CDP, California"
16000US0641040,"Le Grand CDP, California"
16000US0641110,"Lemon Cove CDP, California"
16000US0641124,"Lemon Grove city, California"
16000US0641142,"Lemon Hill CDP, California"
16000US0641152,"Lemoore city, California"
16000US0641166,"Lemoore Station CDP, California"
16000US0641180,"Lennox CDP, California"
16000US0641194,"Lenwood CDP, California"
16000US0641208,"Leona Valley CDP, California"
16000US0641278,"Lewiston CDP, California"
16000US0641282,"Lexington Hills CDP, California"
16000US0641390,"Likely CDP, California"
16000US0641474,"Lincoln city, California"
16000US0641558,"Lincoln Village CDP, California"
16000US0641572,"Linda CDP, California"
16000US0641656,"Lindcove CDP, California"
16000US0641670,"Linden CDP, California"
16000US0641712,"Lindsay city, California"
16000US0641740,"Linnell Camp CDP, California"
16000US0641782,"Litchfield CDP, California"
16000US0641789,"Little Grass Valley CDP, California"
16000US0641866,"Little River CDP, California"
16000US0641880,"Littlerock CDP, California"
16000US0641908,"Little Valley CDP, California"
16000US0641922,"Live Oak CDP, California"
16000US0641936,"Live Oak city, California"
16000US0641992,"Livermore city, California"
16000US0642006,"Livingston city, California"
16000US0642104,"Lockeford CDP, California"
16000US0642142,"Lockwood CDP (Amador County), California"
16000US0642146,"Lockwood CDP (Monterey County), California"
16000US0642202,"Lodi city, California"
16000US0642230,"Lodoga CDP, California"
16000US0642328,"Loleta CDP, California"
16000US0642370,"Loma Linda city, California"
16000US0642384,"Loma Mar CDP, California"
16000US0642412,"Loma Rica CDP, California"
16000US0642468,"Lomita city, California"
16000US0642510,"Lompico CDP, California"
16000US0642524,"Lompoc city, California"
16000US0642566,"London CDP, California"
16000US0642580,"Lone Pine CDP, California"
16000US0642622,"Long Barn CDP, California"
16000US0643000,"Long Beach city, California"
16000US0643126,"Lookout CDP, California"
16000US0643140,"Loomis town, California"
16000US0643224,"Los Alamitos city, California"
16000US0643252,"Los Alamos CDP, California"
16000US0643280,"Los Altos city, California"
16000US0643294,"Los Altos Hills town, California"
16000US0644000,"Los Angeles city, California"
16000US0644028,"Los Banos city, California"
16000US0644042,"Los Berros CDP, California"
16000US0644112,"Los Gatos town, California"
16000US0644140,"Los Molinos CDP, California"
16000US0644168,"Los Olivos CDP, California"
16000US0644182,"Los Osos CDP, California"
16000US0644242,"Los Ranchos CDP, California"
16000US0644280,"Lost Hills CDP, California"
16000US0644350,"Lower Lake CDP, California"
16000US0644364,"Loyalton city, California"
16000US0644378,"Loyola CDP, California"
16000US0644399,"Lucas Valley-Marinwood CDP, California"
16000US0644406,"Lucerne CDP, California"
16000US0644420,"Lucerne Valley CDP, California"
16000US0644574,"Lynwood city, California"
16000US0644644,"Lytle Creek CDP, California"
16000US0644672,"Mabie CDP, California"
16000US0644700,"McArthur CDP, California"
16000US0644760,"McClellan Park CDP, California"
16000US0644770,"McClenney Tract CDP, California"
16000US0644784,"McCloud CDP, California"
16000US0644812,"Macdoel CDP, California"
16000US0644826,"McFarland city, California"
16000US0644830,"McGee Creek CDP, California"
16000US0644910,"McKinleyville CDP, California"
16000US0644924,"McKittrick CDP, California"
16000US0645006,"McSwain CDP, California"
16000US0645008,"Madeline CDP, California"
16000US0645022,"Madera city, California"
16000US0645050,"Madera Acres CDP, California"
16000US0645054,"Madera Ranchos CDP, California"
16000US0645064,"Madison CDP, California"
16000US0645092,"Mad River CDP, California"
16000US0645120,"Magalia CDP, California"
16000US0645232,"Malaga CDP, California"
16000US0645246,"Malibu city, California"
16000US0645358,"Mammoth Lakes town, California"
16000US0645386,"Manchester CDP, California"
16000US0645400,"Manhattan Beach city, California"
16000US0645414,"Manila CDP, California"
16000US0645484,"Manteca city, California"
16000US0645512,"Manton CDP, California"
16000US0645680,"March ARB CDP, California"
16000US0645736,"Maricopa city, California"
16000US0645778,"Marina city, California"
16000US0645806,"Marina del Rey CDP, California"
16000US0645820,"Marin City CDP, California"
16000US0645932,"Mariposa CDP, California"
16000US0645988,"Markleeville CDP, California"
16000US0646100,"Martell CDP, California"
16000US0646114,"Martinez city, California"
16000US0646170,"Marysville city, California"
16000US0646223,"Matheny CDP, California"
16000US0646226,"Mather CDP, California"
16000US0646338,"Maxwell CDP, California"
16000US0646400,"Mayfair CDP, California"
16000US0646436,"Mayflower Village CDP, California"
16000US0646492,"Maywood city, California"
16000US0646520,"Meadowbrook CDP, California"
16000US0646618,"Meadow Valley CDP, California"
16000US0646632,"Meadow Vista CDP, California"
16000US0646646,"Mead Valley CDP, California"
16000US0646660,"Mecca CDP, California"
16000US0646702,"Meiners Oaks CDP, California"
16000US0646814,"Mendocino CDP, California"
16000US0646828,"Mendota city, California"
16000US0646842,"Menifee city, California"
16000US0646870,"Menlo Park city, California"
16000US0646884,"Mentone CDP, California"
16000US0646898,"Merced city, California"
16000US0646926,"Meridian CDP, California"
16000US0647013,"Mesa CDP, California"
16000US0647066,"Mesa Verde CDP, California"
16000US0647086,"Mesa Vista CDP, California"
16000US0647164,"Mettler CDP, California"
16000US0647192,"Mexican Colony CDP, California"
16000US0647206,"Meyers CDP, California"
16000US0647332,"Middletown CDP, California"
16000US0647374,"Midpines CDP, California"
16000US0647430,"Midway City CDP, California"
16000US0647472,"Milford CDP, California"
16000US0647486,"Millbrae city, California"
16000US0647592,"Millerton CDP, California"
16000US0647710,"Mill Valley city, California"
16000US0647724,"Millville CDP, California"
16000US0647766,"Milpitas city, California"
16000US0647794,"Mineral CDP, California"
16000US0647822,"Minkler CDP, California"
16000US0648046,"Mira Monte CDP, California"
16000US0648060,"Miranda CDP, California"
16000US0648147,"Mission Canyon CDP, California"
16000US0648186,"Mission Hills CDP, California"
16000US0648256,"Mission Viejo city, California"
16000US0648298,"Mi-Wuk Village CDP, California"
16000US0648354,"Modesto city, California"
16000US0648410,"Modjeska CDP, California"
16000US0648448,"Mohawk Vista CDP, California"
16000US0648452,"Mojave CDP, California"
16000US0648480,"Mokelumne Hill CDP, California"
16000US0648592,"Monmouth CDP, California"
16000US0648602,"Mono City CDP, California"
16000US0648641,"Mono Vista CDP, California"
16000US0648648,"Monrovia city, California"
16000US0648676,"Monson CDP, California"
16000US0648690,"Montague city, California"
16000US0648718,"Montalvin Manor CDP, California"
16000US0648760,"Montara CDP, California"
16000US0648788,"Montclair city, California"
16000US0648816,"Montebello city, California"
16000US0648844,"Montecito CDP, California"
16000US0648872,"Monterey city, California"
16000US0648914,"Monterey Park city, California"
16000US0648916,"Monterey Park Tract CDP, California"
16000US0648928,"Monte Rio CDP, California"
16000US0648956,"Monte Sereno city, California"
16000US0648998,"Montgomery Creek CDP, California"
16000US0649045,"Monument Hills CDP, California"
16000US0649138,"Moorpark city, California"
16000US0649180,"Morada CDP, California"
16000US0649187,"Moraga town, California"
16000US0649270,"Moreno Valley city, California"
16000US0649278,"Morgan Hill city, California"
16000US0649348,"Morongo Valley CDP, California"
16000US0649362,"Morro Bay city, California"
16000US0649432,"Moskowite Corner CDP, California"
16000US0649446,"Moss Beach CDP, California"
16000US0649488,"Moss Landing CDP, California"
16000US0649544,"Mountain Center CDP, California"
16000US0649558,"Mountain Gate CDP, California"
16000US0649582,"Mountain House CDP, California"
16000US0649592,"Mountain Meadows CDP, California"
16000US0649600,"Mountain Mesa CDP, California"
16000US0649628,"Mountain Ranch CDP, California"
16000US0649651,"Mountain View CDP, California"
16000US0649670,"Mountain View city, California"
16000US0649684,"Mountain View Acres CDP, California"
16000US0649726,"Mt. Bullion CDP, California"
16000US0649768,"Mount Hebron CDP, California"
16000US0649796,"Mount Hermon CDP, California"
16000US0649810,"Mount Laguna CDP, California"
16000US0649852,"Mount Shasta city, California"
16000US0649950,"Muir Beach CDP, California"
16000US0650034,"Murphys CDP, California"
16000US0650076,"Murrieta city, California"
16000US0650132,"Muscoy CDP, California"
16000US0650146,"Myers Flat CDP, California"
16000US0650188,"Myrtletown CDP, California"
16000US0650258,"Napa city, California"
16000US0650398,"National City city, California"
16000US0650734,"Needles city, California"
16000US0650874,"Nevada City city, California"
16000US0650916,"Newark city, California"
16000US0651000,"Newcastle CDP, California"
16000US0651028,"New Cuyama CDP, California"
16000US0651042,"Newell CDP, California"
16000US0651140,"Newman city, California"
16000US0651168,"New Pine Creek CDP, California"
16000US0651182,"Newport Beach city, California"
16000US0651280,"Nicasio CDP, California"
16000US0651294,"Nice CDP, California"
16000US0651336,"Nicolaus CDP, California"
16000US0651392,"Niland CDP, California"
16000US0651470,"Nipinnawasee CDP, California"
16000US0651476,"Nipomo CDP, California"
16000US0651560,"Norco city, California"
16000US0651574,"Nord CDP, California"
16000US0651622,"Norris Canyon CDP, California"
16000US0651637,"North Auburn CDP, California"
16000US0651812,"North Edwards CDP, California"
16000US0651820,"North El Monte CDP, California"
16000US0651840,"North Fair Oaks CDP, California"
16000US0651868,"North Fork CDP, California"
16000US0651890,"North Gate CDP, California"
16000US0651924,"North Highlands CDP, California"
16000US0651990,"North Lakeport CDP, California"
16000US0652162,"North Richmond CDP, California"
16000US0652246,"North San Juan CDP, California"
16000US0652302,"North Shore CDP, California"
16000US0652379,"North Tustin CDP, California"
16000US0652526,"Norwalk city, California"
16000US0652582,"Novato city, California"
16000US0652610,"Nubieber CDP, California"
16000US0652624,"Nuevo CDP, California"
16000US0652694,"Oakdale city, California"
16000US0652715,"Oak Glen CDP, California"
16000US0652760,"Oak Hills CDP, California"
16000US0652764,"Oakhurst CDP, California"
16000US0653000,"Oakland city, California"
16000US0653070,"Oakley city, California"
16000US0653116,"Oak Park CDP, California"
16000US0653140,"Oak Run CDP, California"
16000US0653160,"Oak Shores CDP, California"
16000US0653182,"Oak View CDP, California"
16000US0653196,"Oakville CDP, California"
16000US0653224,"Oasis CDP, California"
16000US0653266,"Occidental CDP, California"
16000US0653294,"Oceano CDP, California"
16000US0653322,"Oceanside city, California"
16000US0653378,"Ocotillo CDP, California"
16000US0653448,"Oildale CDP, California"
16000US0653476,"Ojai city, California"
16000US0653490,"Olancha CDP, California"
16000US0653503,"Olde Stockdale CDP, California"
16000US0653505,"Old Fig Garden CDP, California"
16000US0653574,"Old River CDP, California"
16000US0653602,"Old Station CDP, California"
16000US0653603,"Old Stine CDP, California"
16000US0653714,"Olivehurst CDP, California"
16000US0653882,"Ono CDP, California"
16000US0653896,"Ontario city, California"
16000US0653910,"Onyx CDP, California"
16000US0653980,"Orange city, California"
16000US0653987,"Orange Blossom CDP, California"
16000US0654008,"Orange Cove city, California"
16000US0654092,"Orangevale CDP, California"
16000US0654120,"Orcutt CDP, California"
16000US0654218,"Orick CDP, California"
16000US0654232,"Orinda city, California"
16000US0654274,"Orland city, California"
16000US0654372,"Orosi CDP, California"
16000US0654386,"Oroville city, California"
16000US0654388,"Oroville East CDP, California"
16000US0654652,"Oxnard city, California"
16000US0654764,"Pacheco CDP, California"
16000US0654806,"Pacifica city, California"
16000US0654848,"Pacific Grove city, California"
16000US0655044,"Pajaro CDP, California"
16000US0655048,"Pajaro Dunes CDP, California"
16000US0655058,"Pala CDP, California"
16000US0655086,"Palermo CDP, California"
16000US0655156,"Palmdale city, California"
16000US0655184,"Palm Desert city, California"
16000US0655254,"Palm Springs city, California"
16000US0655282,"Palo Alto city, California"
16000US0655296,"Palo Cedro CDP, California"
16000US0655380,"Palos Verdes Estates city, California"
16000US0655422,"Palo Verde CDP, California"
16000US0655506,"Panorama Heights CDP, California"
16000US0655520,"Paradise town, California"
16000US0655528,"Paradise CDP, California"
16000US0655604,"Paradise Park CDP, California"
16000US0655618,"Paramount city, California"
16000US0655728,"Parklawn CDP, California"
16000US0655751,"Parksdale CDP, California"
16000US0655800,"Parkway CDP, California"
16000US0655842,"Parkwood CDP, California"
16000US0655856,"Parlier city, California"
16000US0656000,"Pasadena city, California"
16000US0656028,"Pasatiempo CDP, California"
16000US0656042,"Paskenta CDP, California"
16000US0656112,"Patterson city, California"
16000US0656120,"Patterson Tract CDP, California"
16000US0656140,"Patton Village CDP, California"
16000US0656182,"Paxton CDP, California"
16000US0656196,"Paynes Creek CDP, California"
16000US0656294,"Pearsonville CDP, California"
16000US0656476,"Penngrove CDP, California"
16000US0656518,"Penn Valley CDP, California"
16000US0656546,"Penryn CDP, California"
16000US0656598,"Pepperdine University CDP, California"
16000US0656700,"Perris city, California"
16000US0656756,"Pescadero CDP, California"
16000US0656784,"Petaluma city, California"
16000US0656786,"Petaluma Center CDP, California"
16000US0656798,"Peters CDP, California"
16000US0656826,"Phelan CDP, California"
16000US0656854,"Phillipsville CDP, California"
16000US0656868,"Philo CDP, California"
16000US0656870,"Phoenix Lake CDP, California"
16000US0656924,"Pico Rivera city, California"
16000US0656938,"Piedmont city, California"
16000US0657011,"Pierpoint CDP, California"
16000US0657036,"Pike CDP, California"
16000US0657070,"Pine Canyon CDP, California"
16000US0657134,"Pine Flat CDP, California"
16000US0657148,"Pine Grove CDP, California"
16000US0657204,"Pine Hills CDP, California"
16000US0657240,"Pine Mountain Club CDP, California"
16000US0657244,"Pine Mountain Lake CDP, California"
16000US0657260,"Pine Valley CDP, California"
16000US0657288,"Pinole city, California"
16000US0657302,"Piñon Hills CDP, California"
16000US0657330,"Pioneer CDP, California"
16000US0657372,"Piru CDP, California"
16000US0657414,"Pismo Beach city, California"
16000US0657456,"Pittsburg city, California"
16000US0657512,"Pixley CDP, California"
16000US0657526,"Placentia city, California"
16000US0657540,"Placerville city, California"
16000US0657568,"Plainview CDP, California"
16000US0657582,"Planada CDP, California"
16000US0657666,"Platina CDP, California"
16000US0657764,"Pleasant Hill city, California"
16000US0657792,"Pleasanton city, California"
16000US0657825,"Pleasure Point CDP, California"
16000US0657828,"Plumas Eureka CDP, California"
16000US0657829,"Plumas Lake CDP, California"
16000US0657834,"Plymouth city, California"
16000US0657876,"Point Arena city, California"
16000US0657960,"Point Reyes Station CDP, California"
16000US0658030,"Pollock Pines CDP, California"
16000US0658072,"Pomona city, California"
16000US0658134,"Ponderosa CDP, California"
16000US0658191,"Poplar-Cotton Center CDP, California"
16000US0658226,"Port Costa CDP, California"
16000US0658240,"Porterville city, California"
16000US0658296,"Port Hueneme city, California"
16000US0658352,"Portola city, California"
16000US0658380,"Portola Valley town, California"
16000US0658422,"Posey CDP, California"
16000US0658436,"Poso Park CDP, California"
16000US0658456,"Post Mountain CDP, California"
16000US0658471,"Potomac Park CDP, California"
16000US0658478,"Potrero CDP, California"
16000US0658506,"Potter Valley CDP, California"
16000US0658520,"Poway city, California"
16000US0658618,"Prattville CDP, California"
16000US0658758,"Princeton CDP, California"
16000US0658814,"Proberta CDP, California"
16000US0658870,"Prunedale CDP, California"
16000US0658940,"Pumpkin Center CDP, California"
16000US0659052,"Quartz Hill CDP, California"
16000US0659080,"Quincy CDP, California"
16000US0659115,"Rackerby CDP, California"
16000US0659220,"Rail Road Flat CDP, California"
16000US0659248,"Rainbow CDP, California"
16000US0659290,"Raisin City CDP, California"
16000US0659346,"Ramona CDP, California"
16000US0659426,"Rancho Calaveras CDP, California"
16000US0659444,"Rancho Cordova city, California"
16000US0659451,"Rancho Cucamonga city, California"
16000US0659500,"Rancho Mirage city, California"
16000US0659503,"Rancho Mission Viejo CDP, California"
16000US0659506,"Rancho Murieta CDP, California"
16000US0659514,"Rancho Palos Verdes city, California"
16000US0659550,"Rancho San Diego CDP, California"
16000US0659584,"Rancho Santa Fe CDP, California"
16000US0659587,"Rancho Santa Margarita city, California"
16000US0659604,"Rancho Tehama Reserve CDP, California"
16000US0659668,"Randsburg CDP, California"
16000US0659892,"Red Bluff city, California"
16000US0659896,"Red Corral CDP, California"
16000US0659906,"Redcrest CDP, California"
16000US0659920,"Redding city, California"
16000US0659962,"Redlands city, California"
16000US0660018,"Redondo Beach city, California"
16000US0660088,"Redway CDP, California"
16000US0660102,"Redwood City city, California"
16000US0660214,"Redwood Valley CDP, California"
16000US0660242,"Reedley city, California"
16000US0660279,"Reliez Valley CDP, California"
16000US0660370,"Rexland Acres CDP, California"
16000US0660466,"Rialto city, California"
16000US0660592,"Richfield CDP, California"
16000US0660606,"Richgrove CDP, California"
16000US0660620,"Richmond city, California"
16000US0660662,"Richvale CDP, California"
16000US0660704,"Ridgecrest city, California"
16000US0660705,"Ridgecrest Heights CDP, California"
16000US0660706,"Ridgemark CDP, California"
16000US0660900,"Rio Dell city, California"
16000US0660928,"Rio del Mar CDP, California"
16000US0660942,"Rio Linda CDP, California"
16000US0660970,"Rio Oso CDP, California"
16000US0660984,"Rio Vista city, California"
16000US0661012,"Ripley CDP, California"
16000US0661026,"Ripon city, California"
16000US0661068,"Riverbank city, California"
16000US0661096,"Riverdale CDP, California"
16000US0661106,"Riverdale Park CDP, California"
16000US0661108,"Rivergrove CDP, California"
16000US0661124,"River Pines CDP, California"
