GEO_ID,NAME
Geography,Geographic Area Name
9700000US0103450,"Walker County School District, Alabama"
9700000US0103480,"Washington County School District, Alabama"
9700000US0103510,"Wilcox County School District, Alabama"
9700000US0103540,"Winfield City School District, Alabama"
9700000US0103580,"Winston County School District, Alabama"
9700000US0200001,"Lower Kuskokwim School District, Alaska"
9700000US0200003,"Lower Yukon School District, Alaska"
9700000US0200004,"Yupiit School District, Alaska"
9700000US0200005,"Kashunamiut School District, Alaska"
9700000US0200007,"Aleutians East Borough School District, Alaska"
9700000US0200010,"Aleutian Region School District, Alaska"
9700000US0200020,"Bering Strait School District, Alaska"
9700000US0200030,"Bristol Bay Borough School District, Alaska"
9700000US0200050,"Alaska Gateway School District, Alaska"
9700000US0200060,"Cordova City School District, Alaska"
9700000US0200070,"Copper River School District, Alaska"
9700000US0200090,"Craig City School District, Alaska"
9700000US0200100,"Delta/Greely School District, Alaska"
9700000US0200120,"Dillingham City School District, Alaska"
9700000US0200130,"Galena City School District, Alaska"
9700000US0200150,"Ketchikan Gateway Borough School District, Alaska"
9700000US0200180,"Anchorage School District, Alaska"
9700000US0200210,"Juneau Borough School District, Alaska"
9700000US0200240,"Sitka School District, Alaska"
9700000US0200270,"Haines Borough School District, Alaska"
9700000US0200300,"Hoonah City School District, Alaska"
9700000US0200330,"Hydaburg City School District, Alaska"
9700000US0200360,"Kake City School District, Alaska"
9700000US0200390,"Kenai Peninsula Borough School District, Alaska"
9700000US0200450,"Klawock City School District, Alaska"
9700000US0200480,"Kodiak Island Borough School District, Alaska"
9700000US0200485,"Lake and Peninsula Borough School District, Alaska"
9700000US0200510,"Matanuska-Susitna Borough School District, Alaska"
9700000US0200520,"Iditarod Area School District, Alaska"
9700000US0200525,"Annette Island School District, Alaska"
9700000US0200540,"Nenana City School District, Alaska"
9700000US0200570,"Nome School District, Alaska"
9700000US0200600,"Fairbanks North Star Borough School District, Alaska"
9700000US0200610,"North Slope Borough School District, Alaska"
9700000US0200625,"Northwest Arctic Borough School District, Alaska"
9700000US0200630,"Pelican City School District, Alaska"
9700000US0200660,"Petersburg Borough School District, Alaska"
9700000US0200670,"Pribilof School District, Alaska"
9700000US0200680,"St. Marys City School District, Alaska"
9700000US0200690,"Skagway School District, Alaska"
9700000US0200700,"Southeast Island School District, Alaska"
9700000US0200710,"Southwest Region School District, Alaska"
9700000US0200715,"Tanana City School District, Alaska"
9700000US0200720,"Unalaska City School District, Alaska"
9700000US0200730,"Chatham School District, Alaska"
9700000US0200760,"Kuspuk School District, Alaska"
9700000US0200770,"Denali Borough School District, Alaska"
9700000US0200775,"Yukon Flats School District, Alaska"
9700000US0200780,"Valdez City School District, Alaska"
9700000US0200800,"Chugach School District, Alaska"
9700000US0200810,"Wrangell School District, Alaska"
9700000US0200840,"Yakutat School District, Alaska"
9700000US0200862,"Yukon-Koyukuk School District, Alaska"
9700000US0400001,"Cave Creek Unified District, Arizona"
9700000US0400003,"Chino Valley Unified District, Arizona"
9700000US0400021,"Colorado City Unified District, Arizona"
9700000US0400023,"Pinon Unified District, Arizona"
9700000US0400026,"Heber-Overgaard Unified District, Arizona"
9700000US0400212,"Benson Unified School District, Arizona"
9700000US0400295,"Kingman Unified School District, Arizona"
9700000US0400520,"Ajo Unified District, Arizona"
9700000US0400680,"Amphitheater Unified District, Arizona"
9700000US0400790,"Apache Junction Unified District, Arizona"
9700000US0400910,"Ash Fork Joint Unified District, Arizona"
9700000US0401000,"Bagdad Unified School District, Arizona"
9700000US0401180,"Bisbee Unified District, Arizona"
9700000US0401330,"Bowie Unified District, Arizona"
9700000US0401460,"Sierra Vista Unified District, Arizona"
9700000US0401600,"Camp Verde Unified District, Arizona"
9700000US0401760,"Catalina Foothills Unified District, Arizona"
9700000US0401810,"Cedar Unified District, Arizona"
9700000US0401870,"Chandler Unified District, Arizona"
9700000US0401940,"Chinle Unified District, Arizona"
9700000US0402320,"Coolidge Unified District, Arizona"
9700000US0402530,"Douglas Unified District, Arizona"
9700000US0402600,"Duncan Unified District, Arizona"
9700000US0402690,"Dysart Unified District, Arizona"
9700000US0402860,"Flagstaff Unified District, Arizona"
9700000US0402920,"Florence Unified School District, Arizona"
9700000US0403010,"Flowing Wells Unified District, Arizona"
9700000US0403040,"Fountain Hills Unified District, Arizona"
9700000US0403080,"Fredonia-Moccasin Unified District, Arizona"
9700000US0403150,"Fort Huachuca Accommodation District, Arizona"
9700000US0403200,"Fort Thomas Unified District, Arizona"
9700000US0403290,"Ganado Unified District, Arizona"
9700000US0403310,"Gila Bend Unified District, Arizona"
9700000US0403400,"Gilbert Unified District, Arizona"
9700000US0403500,"Globe Unified District, Arizona"
9700000US0403550,"Grand Canyon Unified District, Arizona"
9700000US0403730,"Hayden-Winkelman Unified District, Arizona"
9700000US0403780,"Higley Unified District, Arizona"
9700000US0403820,"Holbrook Unified District, Arizona"
9700000US0403870,"Humboldt Unified District, Arizona"
